"user_id","ab_group","start_ts","end_ts","pdate"
rBQk9mQ/bMqjcgAeBBleAg==,B,"2023-05-02 16:32:46.851585","2023-05-02 16:59:38.514903","2023-05-02"
rBQkAmH2URZz8gAgUe/cAg==,B,"2023-05-02 17:21:05.481838","2023-05-02 17:30:18.570829","2023-05-02"
rBQkBWRIAeOklQAfA7rXAg==,A,"2023-05-03 18:50:59.997350","2023-05-03 19:02:01.720384","2023-05-03"
rBQkBWRJbyKklQAfBYVBAg==,A,"2023-05-02 14:44:03.316249","2023-05-02 15:04:26.298286","2023-05-02"
rBQkBmN0PUpKrQAfBSBlAg==,B,"2023-05-02 05:51:47.324319","2023-05-02 06:02:34.606223","2023-05-02"
rBQkBmN18p5KpgAeCjYcAg==,B,"2023-05-02 07:32:28.130073","2023-05-02 07:41:34.714207","2023-05-02"
rBQkBmPRii9P9AAeBDsvAg==,B,"2023-05-01 15:56:30.507977","2023-05-01 16:01:45.644270","2023-05-01"
rBQkBmRLZpdWoQAfB+9VAg==,B,"2023-05-03 13:25:16.659624","2023-05-03 13:43:55.081332","2023-05-03"
rBQkC2Hd17AwpQAgECONAg==,A,"2023-05-03 21:24:17.993844","2023-05-03 21:29:39.339270","2023-05-03"
rBQkC2J7qooFMAAhFfdoAg==,A,"2023-05-02 08:02:52.773668","2023-05-02 08:10:24.858353","2023-05-02"
rBQkC2N7N0xotwAfGqG3Ag==,A,"2023-05-02 08:41:20.753502","2023-05-02 09:05:56.413292","2023-05-02"
rBQkC2N7N0xotwAfGqG3Ag==,A,"2023-05-03 05:42:25.568643","2023-05-03 05:48:41.046247","2023-05-03"
rBQkC2QMPMQ6rAAgCHqbAg==,A,"2023-05-03 12:58:38.087566","2023-05-03 13:15:38.678613","2023-05-03"
rBQkC2QPChU6vQAhDw0tAg==,A,"2023-05-03 12:10:34.875904","2023-05-03 12:29:24.715032","2023-05-03"
rBQkC2QPChU6vQAhDw0tAg==,A,"2023-05-04 08:11:07.274632","2023-05-04 08:18:26.842727","2023-05-04"
rBQkC2QQCu06vQAhEV3rAg==,B,"2023-05-02 06:03:53.847842","2023-05-02 06:11:15.396505","2023-05-02"
rBQkCGQK7C4N2AAfBVQgAg==,A,"2023-05-03 16:29:08.764815","2023-05-03 16:37:45.194880","2023-05-03"
rBQkCGQNtPcN2AAfC+7wAg==,A,"2023-05-03 06:06:11.860755","2023-05-03 06:21:00.033026","2023-05-03"
rBQkCWHdYfeumgAgBXs8Ag==,A,"2023-05-01 14:51:04.069049","2023-05-01 15:07:53.176250","2023-05-01"
rBQkCWHeHfmumgAgFHT1Ag==,B,"2023-05-03 04:06:57.821447","2023-05-03 04:22:11.333166","2023-05-03"
rBQkCWN6NdNRgwAeF7HvAg==,A,"2023-05-03 11:23:07.660606","2023-05-03 11:34:43.603407","2023-05-03"
rBQkCWN7hKVRgwAeG5pTAg==,A,"2023-05-03 15:38:37.807458","2023-05-03 15:54:57.806315","2023-05-03"
rBQkCWRSOxUQAAAfAwjTAg==,B,"2023-05-03 10:46:29.602098","2023-05-03 10:56:40.264874","2023-05-03"
rBQkCmN97SU15gAfInFCAg==,A,"2023-05-01 22:19:43.663826","2023-05-01 22:35:11.372172","2023-05-01"
rBQkCmPSbBpRxAAfBnTSAg==,A,"2023-05-01 05:33:09.698569","2023-05-01 05:43:11.350709","2023-05-01"
rBQkCmQLHF8KtwAeBdvAAg==,B,"2023-05-02 08:36:45.461477","2023-05-02 08:43:07.191435","2023-05-02"
rBQkDGN7fp+rGAAeG3oGAg==,A,"2023-05-03 05:13:22.590405","2023-05-03 05:19:54.782323","2023-05-03"
rBQkDGQKKDe7CAAeA7XrAg==,A,"2023-05-01 12:24:34.033312","2023-05-01 12:30:39.434274","2023-05-01"
rBQkDGQKKDe7CAAeA7XrAg==,A,"2023-05-02 13:06:14.342166","2023-05-02 13:25:59.661077","2023-05-02"
rBQkDWNazlCTKgAfBOXNAg==,B,"2023-05-02 08:31:09.198120","2023-05-02 08:41:40.953838","2023-05-02"
rBQkDWPRgE0sIQAfBB09Ag==,B,"2023-05-03 20:35:54.038111","2023-05-03 20:53:16.215345","2023-05-03"
rBQkDmN0g82lnAAfBdMQAg==,A,"2023-05-03 03:27:51.945450","2023-05-03 03:50:46.525809","2023-05-03"
rBQkDmN0g82lnAAfBdMQAg==,A,"2023-05-03 06:25:59.355794","2023-05-03 06:49:10.619318","2023-05-03"
rBQkDmNzx5qlnAAfA80NAg==,B,"2023-05-03 10:33:44.636341","2023-05-03 10:42:47.896495","2023-05-03"
rBQkDmNzx5qlnAAfA80NAg==,B,"2023-05-06 20:21:14.601366","2023-05-06 20:27:58.836454","2023-05-06"
rBQkDmQMcX58OgAfCPdgAg==,B,"2023-05-01 07:03:53.863560","2023-05-01 07:08:56.613560","2023-05-01"
rBQkEGNatSIfxAAeBKOdAg==,A,"2023-05-03 13:56:07.704022","2023-05-03 14:17:57.968687","2023-05-03"
rBQkEGQPDFiIzwAgDwsHAg==,B,"2023-05-03 14:48:56.308127","2023-05-03 14:54:33.247962","2023-05-03"
rBQkEGQPDFiIzwAgDwsHAg==,B,"2023-05-04 14:07:42.988379","2023-05-04 14:28:15.804251","2023-05-04"
rBQkEWQl2GcAUwAfAxT6Ag==,A,"2023-05-02 11:17:41.502537","2023-05-02 11:38:07.792105","2023-05-02"
rBQkEmKg/3df2wAgC+58Ag==,B,"2023-05-01 15:49:47.782334","2023-05-01 16:01:39.032356","2023-05-01"
rBQkF2LGfj4mDAAgDBmqAg==,B,"2023-05-03 10:12:27.255198","2023-05-03 10:30:10.821417","2023-05-03"
rBQkF2LGfj4mDAAgDBmqAg==,B,"2023-05-04 06:54:51.850708","2023-05-04 07:16:11.022872","2023-05-04"
rBQkFGJdr+saAAAhCoD4Ag==,A,"2023-05-02 19:28:34.631592","2023-05-02 19:48:22.251282","2023-05-02"
rBQkFWLG9JskHgAgDWn8Ag==,A,"2023-05-02 15:51:36.491058","2023-05-02 16:18:09.360607","2023-05-02"
rBQkFWLG9JskHgAgDWn8Ag==,A,"2023-05-04 17:35:09.283719","2023-05-04 17:40:11.996367","2023-05-04"
rBQkFWQl0daTcgAfAwi4Ag==,B,"2023-05-01 16:26:10.132372","2023-05-01 16:42:43.803923","2023-05-01"
rBQkFmLKXDoI5wAhFxjXAg==,A,"2023-05-01 07:38:03.135372","2023-05-01 08:02:16.679681","2023-05-01"
rBQkFmLKXDoI5wAhFxjXAg==,A,"2023-05-06 17:31:12.716856","2023-05-06 17:43:37.273973","2023-05-06"
rBQkG2QUEessEQAfAxPbAg==,A,"2023-05-02 06:00:07.802239","2023-05-02 06:08:02.563288","2023-05-02"
rBQkG2QUEessEQAfAxPbAg==,A,"2023-05-05 08:53:43.434944","2023-05-05 08:59:23.126496","2023-05-05"
rBQkGWLEgMhh8wAiBNZOAg==,A,"2023-05-01 01:45:42.278838","2023-05-01 01:52:58.150412","2023-05-01"
rBQkGWLEgMhh8wAiBNZOAg==,A,"2023-05-05 09:13:14.010693","2023-05-05 09:40:44.005447","2023-05-05"
rBQkGmIzNt5T/QAhB4lRAg==,B,"2023-05-03 12:12:26.486570","2023-05-03 12:35:33.341801","2023-05-03"
rBQkGmLF7HdzCQAhCmY4Ag==,A,"2023-05-01 16:42:14.456800","2023-05-01 16:59:43.666308","2023-05-01"
rBQkGmQmpqRP/wAfBFcKAg==,B,"2023-05-03 05:26:29.201048","2023-05-03 05:36:25.698668","2023-05-03"
rBQkH2Le4ZfBUwAhMO0FAg==,A,"2023-05-01 17:19:02.119072","2023-05-01 17:25:43.418853","2023-05-01"
rBQkH2RSN0x8mQAfAwOlAg==,B,"2023-05-03 10:29:05.931959","2023-05-03 10:34:27.918048","2023-05-03"
rBQkHWLMa/gH9gAhBHPGAg==,A,"2023-05-03 13:19:11.376305","2023-05-03 13:24:32.085460","2023-05-03"
rBQkHWLO5r4H9gAhC0fNAg==,B,"2023-05-03 18:37:34.264969","2023-05-03 18:42:51.335379","2023-05-03"
rBQkHWLO5r4H9gAhC0fNAg==,B,"2023-05-06 20:46:24.407369","2023-05-06 21:03:50.584088","2023-05-06"
rBQkHWLOccMICwAgCfk+Ag==,A,"2023-05-03 08:29:08.386719","2023-05-03 08:47:51.003552","2023-05-03"
rBQkHWLOkqwH9gAhClgAAg==,B,"2023-05-03 05:10:06.622000","2023-05-03 05:18:51.697769","2023-05-03"
rBQkHWLOkqwH9gAhClgAAg==,B,"2023-05-04 10:55:27.561550","2023-05-04 11:13:31.764651","2023-05-04"
rBQkHWLPxlUICwAgDhCZAg==,B,"2023-05-03 06:34:27.030151","2023-05-03 06:56:06.108826","2023-05-03"
rBQkHWLPxlUICwAgDhCZAg==,B,"2023-05-04 05:26:57.794513","2023-05-04 05:38:46.573971","2023-05-04"
rBQkHWLRpgkH9gAhE7adAg==,A,"2023-05-03 12:55:13.651584","2023-05-03 13:00:29.280646","2023-05-03"
rBQkHWLba3wH9gAhKaxCAg==,A,"2023-05-02 04:54:11.380510","2023-05-02 05:19:00.688226","2023-05-02"
rBQkHmK9X+O6iAAhBsMxAg==,A,"2023-05-01 17:06:24.424493","2023-05-01 17:14:22.655927","2023-05-01"
rBQkHmRAFvRaZAAfA2y0Ag==,A,"2023-05-03 15:48:32.289772","2023-05-03 16:16:29.501294","2023-05-03"
rBQkI2LCsTQ0SQAgHMZXAg==,B,"2023-05-02 05:35:55.720274","2023-05-02 05:48:53.146461","2023-05-02"
rBQkI2LWaB5oogAgHwWYAg==,B,"2023-05-01 11:25:43.314264","2023-05-01 11:40:25.023870","2023-05-01"
rBQkI2LWaB5oogAgHwWYAg==,B,"2023-05-05 12:22:56.436385","2023-05-05 12:30:54.706083","2023-05-05"
rBQkI2LWaB5oogAgHwWYAg==,B,"2023-05-06 08:26:54.072239","2023-05-06 08:38:42.220544","2023-05-06"
rBQkI2LWi/BoogAgH1+mAg==,B,"2023-05-03 13:21:37.060431","2023-05-03 13:30:28.345929","2023-05-03"
rBQkI2Q//mCJwQAfA0wwAg==,B,"2023-05-01 16:05:15.112643","2023-05-01 16:20:31.604198","2023-05-01"
rBQkIGLQZmojXQAhECn+Ag==,B,"2023-05-03 17:38:13.913047","2023-05-03 17:44:03.096700","2023-05-03"
rBQkIGLVPfEjUwAgHGbgAg==,B,"2023-05-02 09:05:02.454845","2023-05-02 09:22:50.283525","2023-05-02"
rBQkIWO5yf428wAeHxoEAg==,B,"2023-05-01 18:19:35.623539","2023-05-01 18:45:39.201109","2023-05-01"
rBQkIWO5yf428wAeHxoEAg==,B,"2023-05-02 08:26:29.336325","2023-05-02 08:35:00.014552","2023-05-02"
rBQkIWOoVhthuwAeDXE3Ag==,B,"2023-05-01 12:57:31.963278","2023-05-01 13:09:39.993246","2023-05-01"
rBQkIWOr+5lhuwAeFqI0Ag==,B,"2023-05-03 09:40:28.403152","2023-05-03 09:47:26.309099","2023-05-03"
rBQkIWOtHXphugAfGUGCAg==,B,"2023-05-03 03:34:29.951807","2023-05-03 04:01:17.746655","2023-05-03"
rBQkImLT6Bx14AAhGS22Ag==,A,"2023-05-01 10:43:32.658801","2023-05-01 11:06:42.091752","2023-05-01"
rBQkImLVW7R12wAgHMTVAg==,B,"2023-05-02 11:10:56.743741","2023-05-02 11:21:51.024792","2023-05-02"
rBQkImOs7zm6jQAeGQ1TAg==,A,"2023-05-02 23:44:11.776872","2023-05-02 23:54:46.200308","2023-05-02"
rBQkJ2O7B+Q4rQAeIJCfAg==,A,"2023-05-02 22:00:49.970706","2023-05-02 22:06:13.030017","2023-05-02"
rBQkJ2OlTn4sowAhBYQDAg==,A,"2023-05-03 14:49:15.865118","2023-05-03 15:03:35.673582","2023-05-03"
rBQkJ2Old5sstwAgBeo7Ag==,A,"2023-05-03 13:03:52.928136","2023-05-03 13:15:19.233888","2023-05-03"
rBQkJ2OlvAMsowAhBsT2Ag==,A,"2023-05-01 14:51:02.999049","2023-05-01 14:57:50.065557","2023-05-01"
rBQkJGIjt9xN5AAgGAYGAg==,B,"2023-05-01 21:52:07.518572","2023-05-01 22:04:10.538448","2023-05-01"
rBQkJGIjt9xN5AAgGAYGAg==,B,"2023-05-02 10:55:44.817500","2023-05-02 11:08:18.150726","2023-05-02"
rBQkJGIjt9xN5AAgGAYGAg==,B,"2023-05-02 13:33:22.107833","2023-05-02 13:51:04.368684","2023-05-02"
rBQkJGIjt9xN5AAgGAYGAg==,B,"2023-05-03 15:02:54.822675","2023-05-03 15:11:20.223617","2023-05-03"
rBQkJGIjt9xN5AAgGAYGAg==,B,"2023-05-04 14:32:43.274667","2023-05-04 14:41:10.008182","2023-05-04"
rBQkJWIh4ZMFLgAhBEDBAg==,B,"2023-05-02 04:24:39.757702","2023-05-02 04:45:36.885738","2023-05-02"
rBQkJWLCsK8ZXQAiHMHEAg==,A,"2023-05-02 06:48:03.618068","2023-05-02 06:57:26.699045","2023-05-02"
rBQkJWO5tfWpsQAfHbDJAg==,B,"2023-05-01 17:08:26.576298","2023-05-01 17:23:53.907198","2023-05-01"
rBQkJWOk2vGSvwAfBHrEAg==,B,"2023-05-03 18:23:57.253732","2023-05-03 18:49:24.750424","2023-05-03"
rBQkJmMYtIakqAAiBGGmAg==,A,"2023-05-03 13:49:38.528772","2023-05-03 14:06:22.882189","2023-05-03"
rBQkJmO7dQtVRgAeO6HeAg==,B,"2023-05-03 10:30:12.538648","2023-05-03 10:41:31.119222","2023-05-03"
rBQkJmOzRypVRQAfKX2wAg==,A,"2023-05-01 16:42:38.324378","2023-05-01 16:51:13.876806","2023-05-01"
rBQkKGO5rIIZMwAfHYatAg==,B,"2023-05-01 08:13:34.975628","2023-05-01 08:21:46.455365","2023-05-01"
rBQkKGOpbrOT3QAeEBHuAg==,A,"2023-05-03 06:38:47.968742","2023-05-03 07:05:54.806149","2023-05-03"
rBQkKGRSjp1xrAAeA1otAg==,A,"2023-05-03 16:41:54.665598","2023-05-03 16:59:18.023081","2023-05-03"
rBQkKWOkZ0BHZwAeAzrHAg==,B,"2023-05-03 17:59:24.389010","2023-05-03 18:04:51.247571","2023-05-03"
rBQkKWOqnJlHaQAfEvmTAg==,B,"2023-05-02 05:03:58.835929","2023-05-02 05:09:33.220334","2023-05-02"
rBQkKWRSvTcj9gAfA448Ag==,B,"2023-05-03 20:01:08.963853","2023-05-03 20:22:03.062136","2023-05-03"
rBQkL2F0XpanFQAgH6ohAg==,B,"2023-05-01 11:01:38.269323","2023-05-01 11:08:57.025610","2023-05-01"
rBQkL2F0XpanFQAgH6ohAg==,B,"2023-05-05 19:39:38.711582","2023-05-05 19:47:40.979812","2023-05-05"
rBQkL2Fzq0inFQAgHECmAg==,B,"2023-05-03 17:06:50.260876","2023-05-03 17:18:10.386426","2023-05-03"
rBQkL2MZ0HS28gAhB3K7Ag==,A,"2023-05-01 05:07:52.835485","2023-05-01 05:20:37.358255","2023-05-01"
rBQkL2MZ0HS28gAhB3K7Ag==,A,"2023-05-01 07:19:17.372910","2023-05-01 07:37:13.038026","2023-05-01"
rBQkL2RA6ae+ZQAfBG79Ag==,B,"2023-05-02 11:19:04.118592","2023-05-02 11:30:20.733288","2023-05-02"
rBQkL2RA6ae+ZQAfBG79Ag==,B,"2023-05-02 12:12:03.378728","2023-05-02 12:22:24.569317","2023-05-02"
rBQkL2RSk0iKNQAeA17OAg==,A,"2023-05-03 17:05:40.190838","2023-05-03 17:11:06.660811","2023-05-03"
rBQkLGJrjl2VSAAhBzHlAg==,A,"2023-05-03 09:31:58.911222","2023-05-03 09:54:04.837604","2023-05-03"
rBQkLWMaGOx4PgAiCE5RAg==,A,"2023-05-01 16:12:03.413815","2023-05-01 16:23:06.734507","2023-05-01"
rBQkLmMd6ZUjAgAiEqJUAg==,B,"2023-05-02 11:57:16.037610","2023-05-02 12:06:45.457693","2023-05-02"
rBQkM2IC7WsCxAAgOqyMAg==,A,"2023-05-03 19:57:42.556954","2023-05-03 20:03:50.436025","2023-05-03"
rBQkM2Q/5pRdzwAfAymcAg==,B,"2023-05-03 06:35:05.955615","2023-05-03 06:41:10.340371","2023-05-03"
rBQkMWJN7HK/gAAhB2nqAg==,B,"2023-05-02 18:04:00.518249","2023-05-02 18:16:22.225415","2023-05-02"
rBQkMWRSRkeVtgAeAwirAg==,B,"2023-05-03 11:34:28.229386","2023-05-03 11:41:51.026700","2023-05-03"
rBQkMWRSz26VxAAfA6H9Ag==,B,"2023-05-03 21:19:29.941886","2023-05-03 21:29:15.631025","2023-05-03"
rBQkMmQsghpbUAAfBBCHAg==,B,"2023-05-03 10:30:20.095279","2023-05-03 10:37:18.051121","2023-05-03"
rBQkNGIvHJSY8QAhLcaRAg==,B,"2023-05-02 15:28:05.731532","2023-05-02 15:33:37.090598","2023-05-02"
rBQkNGRSznE4BQAeA6CEAg==,A,"2023-05-03 21:13:40.995831","2023-05-03 21:20:34.142065","2023-05-03"
rBQkNWIvE+q9qwAgLRbbAg==,B,"2023-05-03 07:30:12.742605","2023-05-03 07:35:18.600719","2023-05-03"
rBQkNWIvEeC9qwAgLO0ZAg==,B,"2023-05-03 09:41:43.944931","2023-05-03 09:49:51.182967","2023-05-03"
rBQkNWIw7FS9qwAgRHAdAg==,A,"2023-05-03 17:07:49.257098","2023-05-03 17:15:48.049796","2023-05-03"
rBQkNmIDhCQKWAAgA06GAg==,B,"2023-05-02 07:05:25.714542","2023-05-02 07:16:52.198364","2023-05-02"
rBQkO2RSvzBRwgAfA48nAg==,A,"2023-05-03 20:10:14.750025","2023-05-03 20:16:58.013907","2023-05-03"
rBQkOGK0UQsM2QAhAxi6Ag==,A,"2023-05-02 09:38:01.707174","2023-05-02 09:59:14.493064","2023-05-02"
rBQkOGK1yIMM2QAhCvQ9Ag==,A,"2023-05-01 20:35:10.779223","2023-05-01 20:50:10.347368","2023-05-01"
rBQkOGK4qvIM+QAiGMA2Ag==,B,"2023-05-02 02:00:01.826975","2023-05-02 02:06:27.467542","2023-05-02"
rBQkOGKRfaCkMQAiCWAfAg==,B,"2023-05-02 19:48:37.398542","2023-05-02 19:58:57.028480","2023-05-02"
rBQkOGKTB9GkNAAhFAIBAg==,A,"2023-05-02 05:01:12.119695","2023-05-02 05:06:52.942695","2023-05-02"
rBQkOGKTB9GkNAAhFAIBAg==,A,"2023-05-02 05:39:05.325317","2023-05-02 06:02:53.045017","2023-05-02"
rBQkOGRSVc+NKQAgAxlqAg==,A,"2023-05-03 12:40:15.220350","2023-05-03 12:47:00.083549","2023-05-03"
rBQkOGRScj6NIAAfAzkpAg==,A,"2023-05-03 14:40:31.513197","2023-05-03 14:47:53.992465","2023-05-03"
rBQkOWK0ygqmHQAgBXTyAg==,A,"2023-05-01 13:44:06.639896","2023-05-01 13:59:22.508580","2023-05-01"
rBQkOmRS3nUB0AAeA7HxAg==,A,"2023-05-03 22:45:50.842986","2023-05-03 22:55:26.948055","2023-05-03"
rBQkP2JL+fICkwAgNyGmAg==,B,"2023-05-05 06:33:42.669763","2023-05-05 06:41:15.606715","2023-05-05"
rBQkPWJGrlxC1QAhDS/6Ag==,B,"2023-05-02 10:10:50.750201","2023-05-02 10:25:21.793205","2023-05-02"
rBQkPWQsV3hmZwAfA83lAg==,B,"2023-05-03 13:28:59.546187","2023-05-03 13:50:49.739552","2023-05-03"
rBQkPmJG4jQUhQAgDvl1Ag==,A,"2023-05-02 09:08:36.792587","2023-05-02 09:26:13.763339","2023-05-02"
rBQkQGJHbU697wAhE5XMAg==,B,"2023-05-02 16:48:53.916772","2023-05-02 17:04:40.143090","2023-05-02"
rBQkQGJHbU697wAhE5XMAg==,B,"2023-05-07 16:16:17.462935","2023-05-07 16:42:40.488823","2023-05-07"
rBQkQGQsDzAN3QAeA14qAg==,B,"2023-05-02 11:04:57.592264","2023-05-02 11:34:32.298993","2023-05-02"
rBQkQWJJ6oa/8wAhJslLAg==,A,"2023-05-02 11:03:53.559552","2023-05-02 11:19:10.318270","2023-05-02"
rBQkRGNRzDQPtgAhCFqnAg==,B,"2023-05-01 23:19:24.702879","2023-05-01 23:27:12.716432","2023-05-01"
rBQkRWJW62Ud/wAiBUOrAg==,B,"2023-05-03 13:15:58.284794","2023-05-03 13:34:10.164385","2023-05-03"
rBQkRWJW62Ud/wAiBUOrAg==,B,"2023-05-03 14:36:32.902641","2023-05-03 14:43:34.764980","2023-05-03"
rBQkRWO8g3QBOQAfBSWQAg==,A,"2023-05-02 10:34:02.741200","2023-05-02 10:44:21.310618","2023-05-02"
rBQkRWO9QVkBQQAeBsxaAg==,B,"2023-05-03 16:55:25.629728","2023-05-03 17:08:22.713768","2023-05-03"
rBQkRWQVgs1/rQAeBbQZAg==,B,"2023-05-02 11:09:15.233657","2023-05-02 11:16:19.835160","2023-05-02"
rBQkRWQVn29/yAAfBfq+Ag==,B,"2023-05-03 19:18:11.069172","2023-05-03 19:25:38.077989","2023-05-03"
rBQkRWQWS6F/rQAeB4aNAg==,A,"2023-05-01 16:51:57.645941","2023-05-01 17:11:42.233939","2023-05-01"
rBQkRmKY3Foj7gAgBGxXAg==,A,"2023-05-02 14:55:04.581076","2023-05-02 15:08:44.744086","2023-05-02"
rBQkRmNQ2r4srwAgBZTqAg==,A,"2023-05-02 06:49:56.900911","2023-05-02 07:09:12.859379","2023-05-02"
rBQkRmQsIGpWtQAfA3jMAg==,A,"2023-05-02 12:13:04.683813","2023-05-02 12:40:26.913748","2023-05-02"
rBQkSGQW9NZ8yAAfCQOiAg==,B,"2023-05-01 16:34:37.833429","2023-05-01 16:55:03.233653","2023-05-01"
rBQkSGQXETh8yAAfCU2pAg==,B,"2023-05-03 11:00:10.823001","2023-05-03 11:24:41.908283","2023-05-03"
rBQkSGQXZZF83QAgChrFAg==,A,"2023-05-02 20:03:14.314342","2023-05-02 20:08:58.456809","2023-05-02"
rBQkSWQXehAp1QAfCkYFAg==,B,"2023-05-03 15:39:08.794612","2023-05-03 16:02:05.019803","2023-05-03"
rBQkSmJY+A0ABgAhF/uSAg==,B,"2023-05-02 07:56:28.275188","2023-05-02 08:05:13.801408","2023-05-02"
rBQkSmO7+W9CDgAgA5qjAg==,B,"2023-05-01 08:12:26.694100","2023-05-01 08:18:35.971297","2023-05-01"
rBQkTWJrwZO3VwAiA7RzAg==,B,"2023-05-05 06:51:23.500243","2023-05-05 06:58:59.052039","2023-05-05"
rBQkU2MuXZ2aogAiBA+2Ag==,A,"2023-05-01 16:00:34.610838","2023-05-01 16:16:26.241227","2023-05-01"
rBQkUGJBW7NprAAhMNmoAg==,A,"2023-05-03 06:53:51.162638","2023-05-03 07:04:44.997940","2023-05-03"
rBQkUWJBYIGaxAAhMTTwAg==,B,"2023-05-01 03:42:41.072604","2023-05-01 03:48:36.650024","2023-05-01"
rBQkUWLgK0vCbwAhA+4JAg==,B,"2023-05-01 07:15:00.137452","2023-05-01 07:38:18.892762","2023-05-01"
rBQkUWLgK0vCbwAhA+4JAg==,B,"2023-05-01 08:40:22.695070","2023-05-01 09:10:10.561322","2023-05-01"
rBQkUmMwDHAudgAgCbM3Ag==,A,"2023-05-03 10:24:31.412098","2023-05-03 10:33:50.353471","2023-05-03"
rBQkUmMzJdEuygAhFWLqAg==,B,"2023-05-02 14:18:09.140442","2023-05-02 14:34:59.849766","2023-05-02"
rBQkV2MQbJ8PIwAgCUZ9Ag==,A,"2023-05-01 12:36:37.301266","2023-05-01 12:41:39.571413","2023-05-01"
rBQkV2MwZI+DoAAhCz/GAg==,B,"2023-05-01 01:01:43.920049","2023-05-01 01:25:33.837417","2023-05-01"
rBQkV2MzXi7B0AAgCz29Ag==,B,"2023-05-03 12:00:15.821307","2023-05-03 12:16:36.352415","2023-05-03"
rBQkVGMS+ayaAwAgEC+AAg==,A,"2023-05-03 02:00:27.056616","2023-05-03 02:07:14.536920","2023-05-03"
rBQkVGMu82ihqAAfBjCQAg==,B,"2023-05-03 05:56:34.475093","2023-05-03 06:03:44.362971","2023-05-03"
rBQkVWMU8+2E7QAiE/9rAg==,B,"2023-05-02 18:27:38.533405","2023-05-02 18:46:33.200354","2023-05-02"
rBQkVWMXEeSEzgAhGXM2Ag==,B,"2023-05-02 11:20:50.398061","2023-05-02 11:37:56.690403","2023-05-02"
rBQkVmMXMbuTKgAiG4frAg==,B,"2023-05-01 14:28:13.027815","2023-05-01 14:50:40.830225","2023-05-01"
rBQkWGMt6RAE6wAiCnF2Ag==,B,"2023-05-01 13:08:22.375112","2023-05-01 13:15:36.804229","2023-05-01"
rBQkWWGy6QR5ewAgBswFAg==,B,"2023-05-01 12:23:17.718199","2023-05-01 12:34:00.582635","2023-05-01"
rBQkWWM0JMs7vgAhGCTWAg==,A,"2023-05-01 18:36:51.611663","2023-05-01 18:42:52.464069","2023-05-01"
rBQkWWMXMR55PQAgGeTfAg==,B,"2023-05-01 07:59:40.146233","2023-05-01 08:20:45.960768","2023-05-01"
rBQkWWMwnKQ7vgAhDDpmAg==,A,"2023-05-01 06:22:11.627808","2023-05-01 06:29:13.810092","2023-05-01"
rBQkWWMwnKQ7vgAhDDpmAg==,A,"2023-05-01 07:26:22.460211","2023-05-01 07:32:25.995460","2023-05-01"
rBQkX2JtUwoBIwAhJnEcAg==,A,"2023-05-03 15:44:45.367872","2023-05-03 15:49:50.304187","2023-05-03"
rBQkX2RBOyOCqgAfAyZIAg==,A,"2023-05-01 08:04:39.509987","2023-05-01 08:16:13.479476","2023-05-01"
rBQkXmPTqntYtQAeA3m8Ag==,A,"2023-05-03 08:02:23.899194","2023-05-03 08:08:44.656186","2023-05-03"
rBQkXmPTqntYtQAeA3m8Ag==,A,"2023-05-03 11:44:27.164897","2023-05-03 11:51:19.421903","2023-05-03"
rBQkXmPTqntYtQAeA3m8Ag==,A,"2023-05-04 13:31:14.697261","2023-05-04 14:00:32.800846","2023-05-04"
rBQkXmPTqntYtQAeA3m8Ag==,A,"2023-05-04 14:59:15.517193","2023-05-04 15:23:21.300653","2023-05-04"
rBQkXmQpg2ubfAAfBsSJAg==,A,"2023-05-01 23:21:12.969762","2023-05-01 23:30:24.505487","2023-05-01"
rBQkXmQpg2ubfAAfBsSJAg==,A,"2023-05-07 10:06:08.970076","2023-05-07 10:24:04.324158","2023-05-07"
rBQkYGQppuhkhgAeBwGiAg==,A,"2023-05-02 05:56:18.945067","2023-05-02 06:07:59.312133","2023-05-02"
rBQkYmLp1DxuxwAgBV49Ag==,B,"2023-05-02 06:05:52.979400","2023-05-02 06:12:26.479197","2023-05-02"
rBQkYmLpcMxuxwAgBI/aAg==,B,"2023-05-04 12:20:29.228323","2023-05-04 12:29:37.709758","2023-05-04"
rBQkZ2QYEXhUjQAfAxYhAg==,B,"2023-05-02 07:18:39.510711","2023-05-02 07:30:26.708876","2023-05-02"
rBQkZ2Qb45tUgwAeC/xlAg==,B,"2023-05-01 16:42:53.368485","2023-05-01 16:55:43.797393","2023-05-01"
rBQkZWNisYIqrQAfFyGgAg==,B,"2023-05-01 16:55:26.157829","2023-05-01 17:02:02.777481","2023-05-01"
rBQkZWNjak8qrwAeGRPFAg==,A,"2023-05-03 01:18:25.783818","2023-05-03 01:26:20.661104","2023-05-03"
rBQkZWNqnjQqrwAeL1OLAg==,B,"2023-05-02 20:25:44.094390","2023-05-02 20:45:02.050236","2023-05-02"
rBQkZWNv+gEqrQAfP47pAg==,B,"2023-05-01 11:45:08.268651","2023-05-01 11:59:53.897770","2023-05-01"
rBQkZWNwNasqrQAfQCPQAg==,B,"2023-05-03 13:35:14.107710","2023-05-03 14:01:29.283492","2023-05-03"
rBQkZWNxBeEqrQAfQoIZAg==,A,"2023-05-01 07:18:50.243600","2023-05-01 07:41:53.446023","2023-05-01"
rBQkZWNxFBoqrwAeQwtaAg==,B,"2023-05-02 18:22:14.548129","2023-05-02 18:47:58.409996","2023-05-02"
